Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,AQI,AQI_Bucket,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunset,moonphase,conditions,description,icon,city,StratoO3,year_month,year,month,day,dayofweek,season_Spring,season_Summer,season_Winter
2015-03-24,149.04,109.46399999999998,31.23,112.29,12.77,9.68,0.93,14.04,38.67,4.842,8.39,333.0,Very Poor,93.3,77.1,84.8,107.8,77.1,92.1,76.1,76.9,0.0,0,0.0,22.8,13.9,161.0,1009.5,1.3,3.1,283.4,24.7,10,2015-03-24T06:10:44,2015-03-24T18:20:01,0.13,Clear,Clear conditions throughout the day.,clear-day,chennai,188.5267347454981,2015-03,2015,3,24,1,True,False,False
2015-03-26,140.21,160.568,16.83,31.79,25.73,10.91,1.41,11.94,44.52,6.57,8.02,318.0,Very Poor,91.5,77.1,83.7,98.9,77.1,89.2,73.8,73.5,0.0,0,0.0,18.3,11.4,103.1,1012.5,30.4,3.4,273.7,23.8,9,2015-03-26T06:09:23,2015-03-26T18:20:09,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,228.866951945338,2015-03,2015,3,26,3,True,False,False
2015-03-27,266.29,194.136,39.96,50.12,20.48,11.51,1.27,25.45,27.64,0.162,8.35,408.0,Severe,91.5,77.1,84.3,98.9,77.1,89.9,73.4,71.3,0.0,0,0.0,17.7,13.9,89.7,1012.9,35.0,3.9,283.3,24.5,9,2015-03-27T06:08:43,2015-03-27T18:20:13,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,246.0027070249024,2015-03,2015,3,27,4,True,False,False
2015-03-28,88.65,80.942,22.83,38.75,20.64,10.97,2.21,11.76,27.68,0.7260000000000001,3.6599999999999993,448.0,Severe,93.3,77.1,85.1,103.1,77.1,92.5,75.3,74.0,0.0,0,0.0,20.4,13.9,111.9,1011.6,32.4,3.6,287.9,24.8,10,2015-03-28T06:08:03,2015-03-28T18:20:17,0.26,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,231.6536586426518,2015-03,2015,3,28,5,True,False,False
2015-03-31,51.69,56.806,37.45,46.48,16.09,11.41,1.23,6.53,27.62,1.33,6.94,312.0,Very Poor,93.3,80.7,86.4,105.3,87.4,96.8,76.6,73.5,0.0,0,0.0,21.5,13.9,125.8,1010.1,40.0,4.1,248.5,21.4,9,2015-03-31T06:06:04,2015-03-31T18:20:28,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,225.9182256661165,2015-03,2015,3,31,1,True,False,False
2015-04-01,103.75,89.38400000000001,42.23,36.98,14.4,10.04,1.33,4.65,27.54,5.444,7.37,289.0,Poor,93.3,80.7,86.0,107.8,87.4,96.8,77.2,75.9,0.0,0,0.0,23.0,13.9,134.3,1009.9,38.3,4.2,242.4,21.0,8,2015-04-01T06:05:24,2015-04-01T18:20:32,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,267.90328061640264,2015-04,2015,4,1,2,True,False,False
2015-04-02,106.27,68.456,33.67,38.34,14.8,11.53,1.08,6.22,27.65,3.14,4.72,206.0,Poor,95.1,80.7,87.0,110.2,87.4,97.7,76.9,73.5,0.0,0,0.0,21.9,13.9,173.9,1008.6,32.5,4.3,263.8,22.9,9,2015-04-02T06:04:44,2015-04-02T18:20:36,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,217.6569579840512,2015-04,2015,4,2,3,True,False,False
2015-04-03,42.82,45.122,23.17,35.32,16.86,10.17,1.21,6.23,27.6,1.748,3.118,248.0,Poor,98.7,80.7,88.1,115.6,87.4,100.6,77.8,73.5,0.0,0,0.0,22.1,13.9,176.8,1006.3,31.3,4.2,290.5,25.0,10,2015-04-03T06:04:05,2015-04-03T18:20:40,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,254.93280173133687,2015-04,2015,4,3,4,True,False,False
2015-04-05,85.86,37.53,17.2,26.79,17.04,12.33,1.14,3.96,27.58,0.096,4.48,302.0,Very Poor,96.9,82.5,88.1,113.1,92.7,101.5,78.4,74.6,0.0,0,0.0,23.9,15.0,164.9,1005.8,35.4,4.2,281.8,24.2,10,2015-04-05T06:02:47,2015-04-05T18:20:49,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,229.3407243642982,2015-04,2015,4,5,6,True,False,False
2015-04-06,83.19,37.53,9.46,16.84,15.85,12.35,3.42,5.63,23.22,0.14,5.12,193.0,Moderate,95.1,82.5,87.5,107.7,91.1,97.9,76.4,71.3,0.0,0,0.0,25.3,13.9,159.8,1006.7,35.0,4.3,276.4,23.9,10,2015-04-06T06:02:08,2015-04-06T18:20:53,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,235.14697094288576,2015-04,2015,4,6,0,True,False,False
2015-04-07,48.35,52.586,13.12,18.16,15.86,10.95,7.69,5.73,13.38,0.11,4.691999999999999,151.0,Moderate,95.1,82.5,87.1,113.1,91.1,99.1,77.8,75.2,0.0,0,0.0,24.2,13.9,153.4,1007.5,36.7,4.2,278.2,24.1,10,2015-04-07T06:01:30,2015-04-07T18:20:58,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,262.2369170068296,2015-04,2015,4,7,1,True,False,False
2015-04-08,73.66,39.10999999999999,8.54,17.07,17.64,10.83,1.1,3.76,24.4,1.564,4.276,137.0,Moderate,95.1,82.5,87.1,107.8,91.1,98.9,77.4,73.9,0.0,0,0.0,23.7,13.9,145.3,1009.3,38.3,4.2,261.4,22.6,8,2015-04-08T06:00:51,2015-04-08T18:21:02,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,202.5243660909184,2015-04,2015,4,8,2,True,False,False
2015-04-09,66.72,64.11999999999999,12.08,16.79,15.37,12.76,5.14,4.31,22.29,8.61,7.39,208.0,Poor,93.3,82.5,87.2,107.8,92.7,99.5,77.7,74.2,0.008,100,4.17,22.6,13.9,127.5,1009.7,40.9,4.4,247.0,21.3,9,2015-04-09T06:00:14,2015-04-09T18:21:07,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,chennai,260.22564201758047,2015-04,2015,4,9,3,True,False,False
2015-04-10,80.79,29.724,12.98,16.3,17.21,10.7,6.35,5.7,19.22,0.076,3.012,172.0,Moderate,93.3,80.7,86.6,105.3,87.4,96.5,76.3,72.7,0.0,0,0.0,21.7,15.0,150.0,1010.2,31.3,4.5,286.2,24.8,10,2015-04-10T05:59:36,2015-04-10T18:21:12,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,232.4429525873595,2015-04,2015,4,10,4,True,False,False
2015-04-11,75.59,38.284,8.57,16.81,18.36,11.54,1.57,5.16,27.01,0.24,1.5099999999999998,149.0,Moderate,95.1,78.9,86.6,107.7,78.9,95.6,75.8,71.9,0.0,0,0.0,23.0,13.9,155.3,1010.3,35.0,4.1,284.8,24.5,10,2015-04-11T05:58:59,2015-04-11T18:21:18,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,270.1754508482795,2015-04,2015,4,11,5,True,False,False
2015-04-12,75.82,60.852,7.44,17.27,15.86,11.58,1.13,3.58,27.57,1.926,4.506,157.0,Moderate,91.5,78.9,86.0,102.9,78.9,94.3,75.3,71.6,0.0,0,0.0,22.4,13.9,132.3,1011.9,43.3,4.1,268.3,23.2,9,2015-04-12T05:58:22,2015-04-12T18:21:23,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,230.85762826767305,2015-04,2015,4,12,6,True,False,False
2015-04-13,80.23,85.4,12.33,20.43,13.51,9.86,5.69,5.58,23.1,4.39,2.402,242.0,Poor,91.5,77.1,84.2,100.8,77.1,89.9,73.8,72.2,0.036,100,8.33,17.7,13.9,149.3,1012.0,55.4,3.5,145.2,12.6,7,2015-04-13T05:57:45,2015-04-13T18:21:29,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,chennai,231.3601652048181,2015-04,2015,4,13,0,True,False,False
2015-04-14,87.48,69.78,7.97,18.6,17.24,10.79,1.02,6.25,27.62,0.58,1.75,205.0,Poor,93.3,73.5,83.2,97.9,73.5,86.9,70.4,68.1,0.0,0,0.0,19.9,15.0,95.7,1010.2,53.3,4.2,286.0,24.6,10,2015-04-14T05:57:09,2015-04-14T18:21:34,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,221.17133875581288,2015-04,2015,4,14,1,True,False,False
2015-04-15,72.65,68.35799999999999,9.4,18.34,13.71,9.6,3.87,4.7,28.02,0.16,0.52,245.0,Poor,84.3,77.1,80.8,94.4,77.1,85.1,75.0,82.8,4.173,100,8.33,19.9,11.4,73.3,1010.8,64.6,3.5,176.6,15.3,7,2015-04-15T05:56:34,2015-04-15T18:21:40,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,chennai,248.8761819588541,2015-04,2015,4,15,2,True,False,False
2015-04-16,90.72,61.23,12.93,19.6,13.63,9.91,6.25,1.75,24.24,5.39,9.918,244.0,Poor,91.5,77.1,83.6,102.9,77.1,89.7,75.3,77.5,0.004,100,4.17,17.0,11.4,73.6,1011.5,42.6,3.5,233.7,20.3,9,2015-04-16T05:55:59,2015-04-16T18:21:47,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,chennai,232.27775446947675,2015-04,2015,4,16,3,True,False,False
2015-04-17,73.28,77.968,10.34,22.18,20.41,9.81,1.02,4.53,27.79,0.93,3.52,152.0,Moderate,91.5,78.9,85.0,105.3,78.9,93.2,76.3,76.5,0.0,0,0.0,17.7,13.9,63.1,1009.7,40.6,3.8,249.2,21.4,9,2015-04-17T05:55:24,2015-04-17T18:21:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,266.00212024965344,2015-04,2015,4,17,4,True,False,False
2015-04-18,73.33,70.692,10.84,22.69,19.72,10.07,0.98,3.82,27.81,0.6399999999999999,1.502,152.0,Moderate,95.1,77.1,84.7,103.4,77.1,90.4,73.6,71.1,0.0,0,0.0,16.1,13.9,85.3,1007.8,33.3,4.5,285.3,24.8,10,2015-04-18T05:54:50,2015-04-18T18:22:00,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,212.59470166150632,2015-04,2015,4,18,5,True,False,False
2015-04-19,71.17,35.122,18.3,29.45,18.05,10.46,0.92,4.36,27.86,0.492,5.42,148.0,Moderate,91.5,78.9,85.9,105.3,78.9,94.9,76.3,74.3,0.0,0,0.0,17.9,11.4,137.5,1008.0,30.0,4.6,281.7,24.3,9,2015-04-19T05:54:16,2015-04-19T18:22:07,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,234.22947374742324,2015-04,2015,4,19,6,True,False,False
2015-04-20,78.58,60.386,59.44,69.16,19.01,10.33,1.06,5.99,27.82,4.15,3.88,149.0,Moderate,93.3,80.7,87.0,105.3,87.4,97.7,76.6,72.5,0.0,0,0.0,16.3,13.9,110.5,1009.5,35.0,4.6,238.3,20.6,9,2015-04-20T05:53:43,2015-04-20T18:22:15,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,237.4749890451946,2015-04,2015,4,20,0,True,False,False
2015-04-21,74.55,84.526,24.69,37.66,18.13,9.97,1.13,5.08,27.79,6.413999999999999,4.902,158.0,Moderate,93.3,82.5,87.6,107.8,92.7,100.8,78.1,74.1,0.008,100,4.17,21.3,15.0,140.1,1009.5,47.1,4.2,229.6,20.0,8,2015-04-21T05:53:10,2015-04-21T18:22:22,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,chennai,238.8420184723321,2015-04,2015,4,21,1,True,False,False
2015-04-22,73.8,41.664,10.66,25.18,18.57,10.47,0.92,6.3,27.76,1.096,8.652,145.0,Moderate,95.1,82.3,88.0,110.2,91.5,100.3,77.5,72.5,0.0,0,0.0,23.5,13.9,178.4,1008.5,38.4,4.1,284.4,24.5,9,2015-04-22T05:52:38,2015-04-22T18:22:30,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,234.14721594740945,2015-04,2015,4,22,2,True,False,False
2015-04-23,69.28,24.910000000000004,27.38,41.89,18.28,13.36,2.44,4.14,27.59,4.3740000000000006,8.51,142.0,Moderate,96.9,84.3,88.8,112.6,96.4,103.6,78.8,73.3,0.0,0,0.0,25.1,17.2,178.9,1008.2,30.9,4.0,289.3,25.2,10,2015-04-23T05:52:07,2015-04-23T18:22:39,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,236.3889266481297,2015-04,2015,4,23,3,True,False,False
2015-04-24,70.45,39.284,27.72,39.33,14.56,12.32,5.53,5.1,27.91,14.22,9.63,180.0,Moderate,95.1,75.3,87.8,110.2,75.3,99.5,77.0,71.7,0.197,100,4.17,20.8,11.4,172.3,1009.0,59.0,3.9,270.0,23.2,9,2015-04-24T05:51:36,2015-04-24T18:22:47,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,252.85220035648032,2015-04,2015,4,24,4,True,False,False
2015-04-25,60.15,70.708,32.58,35.63,10.76,11.38,10.28,8.42,32.398,9.09,3.582,130.0,Moderate,95.1,75.3,84.3,107.8,75.3,90.2,73.4,71.5,0.122,100,8.33,23.0,13.9,186.2,1008.4,64.9,3.9,242.6,20.7,9,2015-04-25T05:51:05,2015-04-25T18:22:56,0.21,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,chennai,221.1340771108088,2015-04,2015,4,25,5,True,False,False
2015-04-26,57.57,101.128,35.23,36.72,6.91,10.85,10.92,1.23,22.794000000000004,7.86,5.593999999999999,102.0,Moderate,95.1,82.5,87.6,107.8,92.7,99.4,77.2,72.5,0.0,0,0.0,19.7,13.9,155.8,1009.0,56.7,4.4,263.4,22.9,9,2015-04-26T05:50:36,2015-04-26T18:23:06,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,259.72273601450377,2015-04,2015,4,26,6,True,False,False
2015-04-27,67.8,57.802,21.79,26.61,8.07,15.0,12.02,0.91,37.714,8.55,0.898,113.0,Moderate,93.3,80.7,87.0,107.8,88.4,98.9,77.6,74.7,0.0,0,0.0,21.7,15.0,167.0,1010.0,36.7,4.5,245.9,21.3,8,2015-04-27T05:50:07,2015-04-27T18:23:15,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,233.8591338593617,2015-04,2015,4,27,0,True,False,False
2015-04-28,70.85,61.658,45.19,45.19,7.91,13.97,13.1,32.85,25.306,9.43,2.148,136.0,Moderate,95.1,78.9,87.1,107.8,78.9,97.5,76.6,72.3,0.0,0,0.0,23.0,12.8,181.9,1009.3,28.8,4.4,295.8,25.7,10,2015-04-28T05:49:38,2015-04-28T18:23:25,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,248.0041857981857,2015-04,2015,4,28,1,True,False,False
2015-04-29,63.16,103.096,41.12,49.3,9.38,14.0,8.02,9.32,25.114,7.45,2.994,130.0,Moderate,96.9,82.5,88.1,112.6,92.7,101.4,78.3,74.1,0.0,0,0.0,24.8,15.0,174.9,1008.5,35.8,3.9,281.5,24.3,10,2015-04-29T05:49:11,2015-04-29T18:23:35,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,231.22064060256213,2015-04,2015,4,29,2,True,False,False
2015-04-30,55.47,79.308,42.65,58.18,10.16,18.24,4.31,6.67,26.643999999999995,13.33,0.53,115.0,Moderate,98.7,82.5,88.8,116.4,92.7,103.7,78.9,73.9,0.0,0,0.0,26.4,15.0,183.4,1008.5,34.2,3.9,300.2,26.0,10,2015-04-30T05:48:44,2015-04-30T18:23:46,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,235.0040628800167,2015-04,2015,4,30,3,True,False,False
2015-05-01,51.62,105.21,16.04,19.39,8.77,16.77,10.29,3.44,37.058,2.91,0.1,108.0,Moderate,98.7,84.3,89.7,121.4,96.4,106.4,79.7,73.4,0.0,0,0.0,25.5,13.9,173.2,1007.6,30.0,4.1,297.8,25.8,10,2015-05-01T05:48:17,2015-05-01T18:23:57,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,242.1857200178031,2015-05,2015,5,1,4,True,False,False
2015-05-02,85.26,79.308,28.87,37.2,9.61,20.97,9.7,2.69,29.928,0.15,2.754,139.0,Moderate,100.5,84.3,90.1,118.9,96.4,105.5,78.8,71.1,0.0,0,0.0,26.8,13.9,179.0,1007.3,37.1,3.8,298.3,25.8,10,2015-05-02T05:47:52,2015-05-02T18:24:08,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,240.3684182549411,2015-05,2015,5,2,5,True,False,False
2015-05-03,44.26,78.314,24.54,34.41,20.42,16.24,6.09,4.29,11.32,0.62,5.274,140.0,Moderate,96.9,77.1,88.2,116.4,77.1,101.4,77.8,72.3,0.0,0,0.0,24.6,12.8,162.9,1007.7,37.2,3.6,292.7,25.2,9,2015-05-03T05:47:27,2015-05-03T18:24:20,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,253.0683329994969,2015-05,2015,5,3,6,True,False,False
2015-05-04,28.97,49.902,14.67,16.92,7.19,16.06,8.1,5.86,11.91,0.57,0.46,100.0,Satisfactory,93.3,84.3,88.4,110.6,97.4,103.4,79.1,74.5,0.0,0,0.0,23.5,12.8,146.6,1008.3,44.2,3.7,260.4,22.7,9,2015-05-04T05:47:03,2015-05-04T18:24:32,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,209.5911257127347,2015-05,2015,5,4,0,True,False,False
2015-05-05,35.16,52.52,20.39,22.34,10.33,14.54,5.16,6.65,17.11,2.45,1.24,107.0,Moderate,95.1,82.5,87.9,107.7,92.7,100.1,77.5,72.6,0.0,0,0.0,18.8,11.4,132.4,1008.0,40.0,3.9,252.3,22.0,8,2015-05-05T05:46:40,2015-05-05T18:24:44,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,259.9211582809395,2015-05,2015,5,5,1,True,False,False
2015-05-06,44.1,60.384,11.98,16.92,12.74,14.63,7.07,11.24,19.53,3.44,3.87,124.0,Moderate,95.1,80.7,87.9,110.2,88.4,100.3,77.6,72.6,0.0,0,0.0,21.0,13.9,146.3,1007.0,40.8,4.0,252.3,21.9,9,2015-05-06T05:46:17,2015-05-06T18:24:56,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,239.4887604293769,2015-05,2015,5,6,2,True,False,False
2015-05-07,57.31,37.53,7.24,20.94,21.64,18.01,1.72,9.54,23.77,2.94,21.72,130.0,Moderate,96.9,82.5,88.6,112.6,92.7,102.0,78.1,72.3,0.0,0,0.0,20.1,16.1,158.9,1007.8,38.3,4.1,272.5,23.5,9,2015-05-07T05:45:55,2015-05-07T18:25:09,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,241.8562874401319,2015-05,2015,5,7,3,True,False,False
2015-05-08,54.28,72.156,18.46,24.85,17.05,23.82,9.48,18.14,31.3,0.85,0.9559999999999998,201.0,Poor,96.9,82.5,89.2,115.6,92.7,103.3,78.4,71.8,0.0,0,0.0,24.8,16.1,173.9,1006.6,30.8,3.8,287.9,24.8,9,2015-05-08T05:45:34,2015-05-08T18:25:23,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,236.5362927053975,2015-05,2015,5,8,4,True,False,False
2015-05-09,60.64,91.81,15.09,25.94,17.23,32.5,5.22,16.28,28.72,1.52,1.45,126.0,Moderate,96.9,84.3,89.6,112.6,96.4,104.1,78.5,71.3,0.0,0,0.0,23.9,11.4,167.7,1005.3,27.9,3.9,277.0,24.1,9,2015-05-09T05:45:14,2015-05-09T18:25:36,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,239.54222639601784,2015-05,2015,5,9,5,True,False,False
2015-05-10,53.69,78.91400000000002,22.35,29.04,37.17,19.91,2.05,9.01,20.45,0.13,0.712,153.0,Moderate,95.1,85.4,89.3,110.2,99.6,105.1,79.3,73.3,0.0,0,0.0,20.4,10.3,150.2,1005.7,46.1,4.2,220.1,18.9,7,2015-05-10T05:44:55,2015-05-10T18:25:50,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,262.11990587496825,2015-05,2015,5,10,6,True,False,False
2015-05-11,49.2,32.620000000000005,19.46,33.32,31.25,17.07,2.73,21.84,21.28,4.32,22.23,176.0,Moderate,93.3,86.1,88.1,108.4,95.4,103.0,78.9,74.6,0.0,0,0.0,17.7,11.4,163.2,1007.4,75.0,3.7,120.0,10.5,6,2015-05-11T05:44:36,2015-05-11T18:26:04,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,222.19500969119736,2015-05,2015,5,11,0,True,False,False
2015-05-12,82.63,56.774,29.3,43.83,43.94,18.78,1.8,17.42,22.25,12.35,5.09,146.0,Moderate,95.1,84.3,88.7,113.1,96.4,103.1,78.6,72.6,0.0,0,0.0,18.3,13.9,124.4,1007.3,73.7,4.4,263.4,22.9,9,2015-05-12T05:44:18,2015-05-12T18:26:19,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,239.9497600568984,2015-05,2015,5,12,1,True,False,False
2015-05-13,100.77,48.468,9.42,22.81,21.94,17.5,1.95,10.63,23.81,10.64,6.9,208.0,Poor,87.9,80.7,84.1,102.2,87.4,93.7,76.9,79.4,0.201,100,8.33,15.7,9.2,177.2,1007.2,68.8,3.6,106.3,9.1,6,2015-05-13T05:44:02,2015-05-13T18:26:34,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,chennai,232.5389620044756,2015-05,2015,5,13,2,True,False,False
2015-05-14,120.24,94.75,15.04,23.93,24.47,27.53,2.47,10.36,24.4,0.01,5.36,285.0,Poor,89.7,80.7,84.4,105.4,88.4,96.7,79.4,85.3,0.59,100,8.33,19.0,9.2,86.5,1007.4,66.7,3.5,133.7,11.5,5,2015-05-14T05:43:46,2015-05-14T18:26:49,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,chennai,249.6716724397368,2015-05,2015,5,14,3,True,False,False
2015-05-15,70.64,61.566,6.67,20.05,18.36,53.13,1.6,10.03,25.08,1.372,5.47,178.0,Moderate,93.3,80.7,84.3,110.6,88.4,96.1,79.1,85.1,0.197,100,4.17,16.1,11.4,194.4,1007.6,59.6,3.6,188.6,16.2,7,2015-05-15T05:43:30,2015-05-15T18:27:04,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,chennai,234.0322105927268,2015-05,2015,5,15,4,True,False,False
2015-05-16,91.69,84.25800000000001,6.21,19.7,18.4,56.05,2.47,10.54,24.75,3.044,5.01,209.0,Poor,89.7,78.9,82.9,108.4,78.9,92.2,78.1,86.1,0.197,100,4.17,16.8,9.2,173.5,1006.1,54.2,3.5,145.1,12.8,7,2015-05-16T05:43:16,2015-05-16T18:27:20,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,chennai,235.59935795456383,2015-05,2015,5,16,5,True,False,False
2015-05-17,79.98,38.116,6.78,19.21,18.38,50.22,3.12,9.98,25.84,0.016,3.66,201.0,Poor,95.1,78.9,85.4,111.2,78.9,96.1,77.8,79.2,0.0,0,0.0,17.9,11.4,212.7,1004.5,64.2,3.6,147.5,12.9,7,2015-05-17T05:43:03,2015-05-17T18:27:36,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,258.001275861398,2015-05,2015,5,17,6,True,False,False
2015-05-18,87.7,83.54599999999999,6.53,19.56,18.2,58.39,2.46,11.85,26.06,0.614,2.62,196.0,Moderate,96.9,78.9,87.4,113.1,78.9,97.2,76.3,71.3,0.0,0,0.0,19.0,11.4,206.4,1004.3,61.7,4.1,227.6,19.6,7,2015-05-18T05:42:50,2015-05-18T18:27:52,0.0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,229.68578298329703,2015-05,2015,5,18,0,True,False,False
2015-05-19,83.47,63.182,38.26,49.11,35.47,55.27,4.75,15.11,26.21,0.186,2.09,156.0,Moderate,100.5,82.5,90.5,123.8,91.1,107.0,79.5,71.6,0.0,0,0.0,22.1,15.0,195.6,1004.3,37.1,4.3,285.2,24.8,9,2015-05-19T05:42:38,2015-05-19T18:28:09,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,240.3444317395944,2015-05,2015,5,19,1,True,False,False
2015-05-20,97.96,112.244,5.9,16.44,18.92,52.02,6.45,16.19,24.28,0.706,2.03,135.0,Moderate,102.3,84.3,91.6,123.8,93.1,106.8,77.9,66.5,0.0,0,0.0,25.3,13.9,201.9,1004.2,28.2,4.0,299.3,25.9,10,2015-05-20T05:42:27,2015-05-20T18:28:25,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,215.85979098683444,2015-05,2015,5,20,2,True,False,False
2015-05-21,97.74,63.182,6.16,16.72,18.82,53.87,2.56,14.97,39.53,1.808,2.85,197.0,Moderate,102.3,84.3,92.4,119.9,96.4,109.0,79.1,67.4,0.0,0,0.0,25.1,13.9,202.6,1004.0,30.0,4.0,291.9,25.0,9,2015-05-21T05:42:17,2015-05-21T18:28:42,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,244.76585018961904,2015-05,2015,5,21,3,True,False,False
2015-05-22,85.55,107.344,5.93,16.47,18.43,51.63,3.13,13.12,40.22,2.88,2.76,200.0,Moderate,102.3,86.1,92.5,119.9,99.7,109.0,78.8,66.0,0.0,0,0.0,26.4,13.9,204.0,1004.2,37.5,4.1,268.2,23.2,9,2015-05-22T05:42:08,2015-05-22T18:28:59,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,256.37378389079055,2015-05,2015,5,22,4,True,False,False
2015-05-23,90.87,65.26,7.67,17.24,19.78,55.21,2.23,10.51,40.41,3.21,4.2,166.0,Moderate,100.5,86.1,92.9,115.6,97.4,108.6,78.1,64.3,0.0,0,0.0,25.1,15.0,218.2,1004.0,39.2,4.0,284.3,24.7,9,2015-05-23T05:42:00,2015-05-23T18:29:17,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,242.70516725720867,2015-05,2015,5,23,5,True,False,False
2015-05-24,78.25,59.888,6.55,17.43,17.31,54.03,1.91,18.74,26.44,1.818,2.26,148.0,Moderate,107.7,86.1,94.4,123.8,97.4,109.8,77.5,60.2,0.0,0,0.0,24.4,12.8,220.6,1004.3,34.2,4.0,293.8,25.4,9,2015-05-24T05:41:53,2015-05-24T18:29:34,0.2,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,chennai,240.1827778248021,2015-05,2015,5,24,6,True,False,False
2015-05-25,125.51,103.818,9.66,17.14,20.45,58.32,2.7,11.06,40.59,1.778,2.2,177.0,Moderate,107.7,86.1,94.5,118.9,97.4,108.3,76.1,58.9,0.0,0,0.0,23.3,13.9,227.5,1003.9,30.0,4.1,292.9,25.4,9,2015-05-25T05:41:46,2015-05-25T18:29:52,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,chennai,240.7245408297265,2015-05,2015,5,25,0,True,False,False
